timestamp,action,buy_probability,sell_probability,hold_probability,quantum_factor,enhanced_quantum_factor,circuit_depth,shots,entanglement_factor,market_volatility,market_trend_strength
2025-03-27T04:32:12.413817,hold,0.4983585029546947,0.5016414970453054,0.2980958634274458,-0.003282994090610669,-0.006298951379952218,3,1523,0.1,0.0,0.08133940966657341
2025-03-27T04:32:12.588531,hold,0.4958904109589041,0.5041095890410959,0.2952054794520548,-0.008219178082191803,-0.015854206621370517,3,1460,0.1,0.0,0.07107152773325873
2025-03-27T04:32:13.027701,hold,0.4966101694915254,0.5033898305084745,0.2754237288135593,-0.006779661016949101,-0.013386202512940149,3,1180,0.1,0.0,0.025535129341312995
2025-03-27T04:32:13.197160,hold,0.5227982510930669,0.4772017489069332,0.24047470331043097,0.0455965021861337,0.08691067700101969,3,1601,0.1,0.0,0.09391789207352871
2025-03-27T04:32:13.615685,hold,0.4921422663358147,0.5078577336641853,0.26220016542597185,-0.01571546732837059,-0.030956114905846304,3,1209,0.1,0.0,0.030213530464837296
2025-03-27T04:32:14.058800,hold,0.5154577883472057,0.4845422116527943,0.25386444708680145,0.030915576694411362,0.058515653310830695,3,1682,0.1,0.0,0.10724367559966552
2025-03-27T04:32:14.466901,hold,0.5071428571428571,0.4928571428571429,0.2150793650793651,0.014285714285714235,0.025092405168659807,3,2520,0.1,0.0,0.2435316381938073
2025-03-27T04:32:14.904272,hold,0.49626016260162603,0.503739837398374,0.1980487804878049,-0.007479674796747993,-0.012461736311981421,3,3075,0.1,0.0,0.3339200365503156
2025-03-27T04:32:15.080264,hold,0.504104669061057,0.49589533093894306,0.17188301693175986,0.00820933812211394,0.012577430136349993,3,3898,0.1,0.0,0.46791179151587337
2025-03-27T04:32:15.251984,hold,0.5158208955223881,0.4841791044776119,0.208955223880597,0.03164179104477616,0.05992835552958201,3,1675,0.1,0.0,0.10603782052736309
2025-03-27T04:32:15.426646,hold,0.49000908265213444,0.5099909173478656,0.18619436875567666,-0.01998183469573117,-0.036132088685874635,3,2202,0.1,0.0,0.19175319803873017
2025-03-27T04:32:15.592349,hold,0.4837688044338876,0.5162311955661124,0.23198733174980204,-0.03246239113222482,-0.06365707121662201,3,1263,0.1,0.0,0.03905168422942188
2025-03-27T04:32:15.769719,hold,0.48778501628664495,0.512214983713355,0.24429967426710097,-0.02442996742671011,-0.04804784981962044,3,1228,0.1,0.0,0.033241347383537505
2025-03-27T04:32:15.964880,hold,0.46872393661384487,0.5312760633861552,0.23436196830692244,-0.06255212677231031,-0.12331569571058205,3,1199,0.1,0.0,0.02859307790683
2025-03-27T04:32:16.157016,hold,0.48878923766816146,0.5112107623318386,0.25610363726955654,-0.02242152466367714,-0.041255051875461475,3,2007,0.1,0.0,0.16002468635441894
2025-03-27T04:32:16.325126,hold,0.5071633237822349,0.49283667621776506,0.23266475644699142,0.014326647564469885,0.026971145435571647,3,1745,0.1,0.0,0.11741404859709531
2025-03-27T04:32:16.506272,hold,0.4767573696145125,0.5232426303854876,0.2193877551020408,-0.04648526077097509,-0.08736890919145757,3,1764,0.1,0.0,0.12050297788132902
2025-03-27T04:32:16.674940,hold,0.5064449064449065,0.4935550935550936,0.1862785862785863,0.01288981288981289,0.022880436410588432,3,2405,0.1,0.0,0.22492098169467184
2025-03-27T04:32:16.861733,hold,0.48941318814277074,0.5105868118572293,0.17725347852389595,-0.021173623714458578,-0.03448181889841851,3,3306,0.1,0.0,0.37147295316897844
2025-03-27T04:32:17.027502,hold,0.4972288202692003,0.5027711797307997,0.22604908946951702,-0.0055423594615993665,-0.009729314332006895,3,2526,0.1,0.0,0.2445537140964701
2025-03-27T04:32:17.200602,hold,0.4971282705807275,0.5028717294192725,0.22527121888959795,-0.00574345883854499,-0.010978709088693438,3,1567,0.1,0.0,0.08848476200193148
2025-03-27T04:32:17.362549,hold,0.4874005305039788,0.5125994694960212,0.21087533156498675,-0.025198938992042397,-0.048412508776618804,3,1508,0.1,0.0,0.07878780960154519
2025-03-27T04:32:17.535170,hold,0.5098591549295775,0.49014084507042255,0.2219718309859155,0.019718309859154903,0.03702509055948897,3,1775,0.1,0.0,0.12229897876877126
2025-03-27T04:32:17.717467,hold,0.5064782096584217,0.49352179034157834,0.21024734982332155,0.012956419316843382,0.024489716121124702,3,1698,0.1,0.0,0.10983918301501702
2025-03-27T04:32:17.882903,hold,0.49969456322541234,0.5003054367745876,0.24068417837507636,-0.0006108735491752726,-0.0011607383345069253,3,1637,0.1,0.0,0.09987134641201363
2025-03-27T04:32:18.058146,hold,0.5049816465652858,0.49501835343471423,0.27949659150498163,0.009963293130571538,0.018493638417943093,3,1907,0.1,0.0,0.1438227124727567
2025-03-27T04:32:18.226530,hold,0.5064285714285715,0.49357142857142855,0.29464285714285715,0.0128571428571429,0.02199720942252439,3,2800,0.1,0.0,0.28910593380366445
2025-03-27T04:32:18.397675,hold,0.5010515247108307,0.4989484752891693,0.30809674027339645,0.002103049421661396,0.0039055587578205654,3,1902,0.1,0.0,0.14290681065630964
2025-03-27T04:32:18.584845,hold,0.5053161723559038,0.49468382764409624,0.2792389479574706,0.010632344711807518,0.019942818398446645,3,1787,0.1,0.0,0.1243254485250477
2025-03-27T04:32:18.777183,hold,0.5206367924528302,0.4793632075471698,0.2954009433962264,0.04127358490566041,0.07802934839775792,3,1696,0.1,0.0,0.10946035882003816
2025-03-27T04:32:18.987077,hold,0.49335167354424575,0.5066483264557542,0.3131591013296653,-0.013296652911508444,-0.024088966185705555,3,2181,0.1,0.0,0.1883436120336563
2025-03-27T04:32:19.429636,hold,0.4863203197048878,0.5136796802951122,0.3323086381801414,-0.027359360590224424,-0.04479178945033069,3,3253,0.1,0.0,0.3628349316637569
2025-03-27T04:32:19.876518,hold,0.5043319653442773,0.49566803465572273,0.30004559963520294,0.008663930688554533,0.015679023434627206,3,2193,0.1,0.0,0.19031061094014193
2025-03-27T04:32:20.062970,hold,0.5100746268656716,0.4899253731343284,0.28059701492537314,0.020149253731343242,0.034866935395948304,3,2680,0.1,0.0,0.26956690997885846
2025-03-27T04:32:20.238066,hold,0.49440867502541513,0.5055913249745849,0.26601152151812946,-0.011182649949169787,-0.018856943069944312,3,2951,0.1,0.0,0.31373215153316397
2025-03-27T04:32:20.399010,hold,0.5025184037194885,0.4974815962805114,0.2677256877179388,0.005036807438977109,0.008796936364543796,3,2581,0.1,0.0,0.25346978793171693
2025-03-27T04:32:20.569556,hold,0.5220165922144224,0.4779834077855775,0.26802807913209953,0.04403318442884491,0.08417109308386174,3,1567,0.1,0.0,0.0884622773563564
2025-03-27T04:32:20.744833,hold,0.5003840245775729,0.499615975422427,0.22043010752688172,0.000768049155145889,0.0013385093188208418,3,2604,0.1,0.0,0.25726086689517236
2025-03-27T04:32:20.924983,hold,0.5055350553505535,0.4944649446494465,0.2704269899841856,0.011070110701107028,0.02056675891426988,3,1897,0.1,0.0,0.1421361114109569
2025-03-27T04:32:21.105889,hold,0.49732415902140675,0.5026758409785933,0.25344036697247707,-0.005351681957186549,-0.009316255578863866,3,2616,0.1,0.0,0.2591911004065822
2025-03-27T04:32:21.304678,hold,0.4763915547024952,0.5236084452975048,0.2380038387715931,-0.04721689059500961,-0.08228237839539054,3,2605,0.1,0.0,0.25735288032526576
2025-03-27T04:32:21.486823,hold,0.5181047765793528,0.48189522342064717,0.23189522342064714,0.036209553158705665,0.06315372241892905,3,2596,0.1,0.0,0.25588230426021263
2025-03-27T04:32:21.676751,hold,0.5073157006190209,0.4926842993809792,0.21187394485087227,0.014631401238041686,0.023236281632170147,3,3554,0.1,0.0,0.41188952075514496
2025-03-27T04:32:21.872860,hold,0.5142052725876631,0.4857947274123368,0.20655234195034552,0.02841054517532632,0.04348797384045062,3,3907,0.1,0.0,0.4693016775257596
2025-03-27T04:32:22.056746,hold,0.4937923250564334,0.5062076749435666,0.22460496613995484,-0.012415349887133165,-0.023318249134650287,3,1772,0.1,0.0,0.12182102424543775
